mol_id,label,num_nodes,num_edges,csv_row,file_path
6367,542.65,55,61,6367,graph_npz/batch_6/6367.npz
6368,507.65,63,69,6368,graph_npz/batch_6/6368.npz
6369,491.15,71,77,6369,graph_npz/batch_6/6369.npz
6370,522.62,56,63,6370,graph_npz/batch_6/6370.npz
6371,556.15,47,53,6371,graph_npz/batch_6/6371.npz
6372,602.15,37,42,6372,graph_npz/batch_6/6372.npz
6373,533.15,43,49,6373,graph_npz/batch_6/6373.npz
6374,505.15,43,49,6374,graph_npz/batch_6/6374.npz
6375,516.15,31,35,6375,graph_npz/batch_6/6375.npz
6376,434.15,53,59,6376,graph_npz/batch_6/6376.npz
6377,428.15,60,67,6377,graph_npz/batch_6/6377.npz
6378,425.15,35,38,6378,graph_npz/batch_6/6378.npz
6379,430.15,37,40,6379,graph_npz/batch_6/6379.npz
6380,440.15,40,44,6380,graph_npz/batch_6/6380.npz
6381,507.65,33,36,6381,graph_npz/batch_6/6381.npz
6382,435.15,41,44,6382,graph_npz/batch_6/6382.npz
6383,436.15,35,38,6383,graph_npz/batch_6/6383.npz
6384,500.15,45,51,6384,graph_npz/batch_6/6384.npz
6385,424.15,35,38,6385,graph_npz/batch_6/6385.npz
6386,424.15,34,37,6386,graph_npz/batch_6/6386.npz
6387,503.15,51,57,6387,graph_npz/batch_6/6387.npz
6388,401.15,67,74,6388,graph_npz/batch_6/6388.npz
6389,393.15,61,68,6389,graph_npz/batch_6/6389.npz
6390,400.15,61,68,6390,graph_npz/batch_6/6390.npz
6391,484.15,58,65,6391,graph_npz/batch_6/6391.npz
6392,435.15,48,53,6392,graph_npz/batch_6/6392.npz
6393,383.15,33,36,6393,graph_npz/batch_6/6393.npz
6394,448.15,33,36,6394,graph_npz/batch_6/6394.npz
6395,425.15,35,38,6395,graph_npz/batch_6/6395.npz
6396,450.15,40,44,6396,graph_npz/batch_6/6396.npz
6397,523.15,57,62,6397,graph_npz/batch_6/6397.npz
6398,435.15,59,65,6398,graph_npz/batch_6/6398.npz
6399,422.15,59,65,6399,graph_npz/batch_6/6399.npz
6400,436.15,52,57,6400,graph_npz/batch_6/6400.npz
6401,427.15,52,57,6401,graph_npz/batch_6/6401.npz
6402,503.15,43,47,6402,graph_npz/batch_6/6402.npz
6403,450.15,72,80,6403,graph_npz/batch_6/6403.npz
6404,440.15,72,80,6404,graph_npz/batch_6/6404.npz
6405,442.15,81,89,6405,graph_npz/batch_6/6405.npz
6406,427.15,81,89,6406,graph_npz/batch_6/6406.npz
6407,447.15,59,65,6407,graph_npz/batch_6/6407.npz
6408,428.15,59,65,6408,graph_npz/batch_6/6408.npz
6409,438.15,66,73,6409,graph_npz/batch_6/6409.npz
6410,420.15,66,73,6410,graph_npz/batch_6/6410.npz
6411,450.15,75,83,6411,graph_npz/batch_6/6411.npz
6412,440.15,75,83,6412,graph_npz/batch_6/6412.npz
6413,485.15,66,74,6413,graph_npz/batch_6/6413.npz
6414,441.15,59,65,6414,graph_npz/batch_6/6414.npz
6415,412.15,70,78,6415,graph_npz/batch_6/6415.npz
6416,446.15,52,57,6416,graph_npz/batch_6/6416.npz
6417,428.15,52,57,6417,graph_npz/batch_6/6417.npz
6418,487.15,43,47,6418,graph_npz/batch_6/6418.npz
6419,420.15,59,65,6419,graph_npz/batch_6/6419.npz
6420,470.15,66,75,6420,graph_npz/batch_6/6420.npz
6421,454.15,66,75,6421,graph_npz/batch_6/6421.npz
6422,445.15,68,76,6422,graph_npz/batch_6/6422.npz
6423,454.15,68,75,6423,graph_npz/batch_6/6423.npz
6424,453.15,60,68,6424,graph_npz/batch_6/6424.npz
6425,525.15,69,77,6425,graph_npz/batch_6/6425.npz
6426,537.15,73,83,6426,graph_npz/batch_6/6426.npz
6427,459.15,47,52,6427,graph_npz/batch_6/6427.npz
6428,444.15,49,53,6428,graph_npz/batch_6/6428.npz
6429,433.15,41,45,6429,graph_npz/batch_6/6429.npz
6430,427.15,39,43,6430,graph_npz/batch_6/6430.npz
6431,444.15,50,55,6431,graph_npz/batch_6/6431.npz
6432,454.15,56,61,6432,graph_npz/batch_6/6432.npz
6433,556.15,46,52,6433,graph_npz/batch_6/6433.npz
6434,420.15,57,63,6434,graph_npz/batch_6/6434.npz
6435,435.15,48,53,6435,graph_npz/batch_6/6435.npz
6436,473.15,40,44,6436,graph_npz/batch_6/6436.npz
6437,448.15,41,44,6437,graph_npz/batch_6/6437.npz
6438,428.15,33,36,6438,graph_npz/batch_6/6438.npz
6439,424.15,32,35,6439,graph_npz/batch_6/6439.npz
6440,397.15,31,34,6440,graph_npz/batch_6/6440.npz
6441,474.15,42,47,6441,graph_npz/batch_6/6441.npz
6442,491.15,40,45,6442,graph_npz/batch_6/6442.npz
6443,518.15,41,46,6443,graph_npz/batch_6/6443.npz
6444,448.15,49,54,6444,graph_npz/batch_6/6444.npz
6445,468.15,55,61,6445,graph_npz/batch_6/6445.npz
6446,541.15,77,88,6446,graph_npz/batch_6/6446.npz
6447,533.15,77,88,6447,graph_npz/batch_6/6447.npz
6448,490.15,70,79,6448,graph_npz/batch_6/6448.npz
6449,458.15,45,50,6449,graph_npz/batch_6/6449.npz
6450,524.15,54,61,6450,graph_npz/batch_6/6450.npz
6451,413.15,65,72,6451,graph_npz/batch_6/6451.npz
6452,426.15,41,45,6452,graph_npz/batch_6/6452.npz
6453,458.15,50,56,6453,graph_npz/batch_6/6453.npz
6454,490.15,53,60,6454,graph_npz/batch_6/6454.npz
6455,483.65,45,50,6455,graph_npz/batch_6/6455.npz
6456,429.15,47,52,6456,graph_npz/batch_6/6456.npz
6457,445.15,47,52,6457,graph_npz/batch_6/6457.npz
6458,478.15,43,48,6458,graph_npz/batch_6/6458.npz
6459,548.15,46,52,6459,graph_npz/batch_6/6459.npz
6460,540.15,48,54,6460,graph_npz/batch_6/6460.npz
6461,424.15,35,38,6461,graph_npz/batch_6/6461.npz
6462,428.15,50,54,6462,graph_npz/batch_6/6462.npz
6463,426.15,51,55,6463,graph_npz/batch_6/6463.npz
6464,478.15,50,54,6464,graph_npz/batch_6/6464.npz
6465,561.15,75,84,6465,graph_npz/batch_6/6465.npz
6466,486.15,49,54,6466,graph_npz/batch_6/6466.npz
6467,484.15,57,63,6467,graph_npz/batch_6/6467.npz
6468,499.15,52,57,6468,graph_npz/batch_6/6468.npz
6469,458.15,52,57,6469,graph_npz/batch_6/6469.npz
6470,526.15,61,67,6470,graph_npz/batch_6/6470.npz
6471,420.15,46,50,6471,graph_npz/batch_6/6471.npz
6472,543.15,65,72,6472,graph_npz/batch_6/6472.npz
6473,553.15,57,64,6473,graph_npz/batch_6/6473.npz
6474,483.65,45,49,6474,graph_npz/batch_6/6474.npz
6475,481.15,40,43,6475,graph_npz/batch_6/6475.npz
6476,421.15,60,63,6476,graph_npz/batch_6/6476.npz
6477,470.65,42,45,6477,graph_npz/batch_6/6477.npz
6478,472.85,40,43,6478,graph_npz/batch_6/6478.npz
6479,502.15,42,46,6479,graph_npz/batch_6/6479.npz
6480,534.15,53,60,6480,graph_npz/batch_6/6480.npz
6481,503.15,44,49,6481,graph_npz/batch_6/6481.npz
6482,442.15,54,61,6482,graph_npz/batch_6/6482.npz
6483,455.65,55,62,6483,graph_npz/batch_6/6483.npz
6484,550.15,53,61,6484,graph_npz/batch_6/6484.npz
6485,594.15,79,91,6485,graph_npz/batch_6/6485.npz
6486,607.15,83,97,6486,graph_npz/batch_6/6486.npz
6487,448.15,50,57,6487,graph_npz/batch_6/6487.npz
6488,536.15,41,46,6488,graph_npz/batch_6/6488.npz
6489,570.15,41,47,6489,graph_npz/batch_6/6489.npz
6490,523.15,38,43,6490,graph_npz/batch_6/6490.npz
6491,503.15,36,40,6491,graph_npz/batch_6/6491.npz
6492,499.15,37,41,6492,graph_npz/batch_6/6492.npz
6493,520.15,38,42,6493,graph_npz/batch_6/6493.npz
6494,551.65,44,50,6494,graph_npz/batch_6/6494.npz
6495,515.15,41,47,6495,graph_npz/batch_6/6495.npz
6496,462.7,32,35,6496,graph_npz/batch_6/6496.npz
6497,470.15,43,48,6497,graph_npz/batch_6/6497.npz
6498,378.15,55,60,6498,graph_npz/batch_6/6498.npz
6499,491.15,41,46,6499,graph_npz/batch_6/6499.npz
6500,445.15,37,40,6500,graph_npz/batch_6/6500.npz
6501,481.15,45,50,6501,graph_npz/batch_6/6501.npz
6502,498.15,53,60,6502,graph_npz/batch_6/6502.npz
6503,615.15,31,35,6503,graph_npz/batch_6/6503.npz
6504,536.65,47,53,6504,graph_npz/batch_6/6504.npz
6505,423.15,40,44,6505,graph_npz/batch_6/6505.npz
6506,418.15,74,81,6506,graph_npz/batch_6/6506.npz
6507,623.15,31,35,6507,graph_npz/batch_6/6507.npz
6508,436.15,41,46,6508,graph_npz/batch_6/6508.npz
6509,686.15,79,91,6509,graph_npz/batch_6/6509.npz
6510,633.15,86,99,6510,graph_npz/batch_6/6510.npz
6511,509.15,77,88,6511,graph_npz/batch_6/6511.npz
6512,556.15,85,96,6512,graph_npz/batch_6/6512.npz
6513,502.15,85,96,6513,graph_npz/batch_6/6513.npz
6514,449.15,70,79,6514,graph_npz/batch_6/6514.npz
6515,516.15,86,98,6515,graph_npz/batch_6/6515.npz
6516,527.15,86,97,6516,graph_npz/batch_6/6516.npz
6517,500.65,54,61,6517,graph_npz/batch_6/6517.npz
6518,465.15,69,77,6518,graph_npz/batch_6/6518.npz
6519,497.15,70,77,6519,graph_npz/batch_6/6519.npz
6520,489.15,54,60,6520,graph_npz/batch_6/6520.npz
6521,539.15,80,89,6521,graph_npz/batch_6/6521.npz
6522,436.15,75,83,6522,graph_npz/batch_6/6522.npz
6523,420.15,75,83,6523,graph_npz/batch_6/6523.npz
6524,439.15,70,78,6524,graph_npz/batch_6/6524.npz
6525,416.15,61,68,6525,graph_npz/batch_6/6525.npz
6526,450.15,66,74,6526,graph_npz/batch_6/6526.npz
6527,560.15,88,100,6527,graph_npz/batch_6/6527.npz
6528,450.15,54,60,6528,graph_npz/batch_6/6528.npz
6529,523.15,83,94,6529,graph_npz/batch_6/6529.npz
6530,480.15,72,81,6530,graph_npz/batch_6/6530.npz
6531,508.15,83,94,6531,graph_npz/batch_6/6531.npz
6532,453.15,52,57,6532,graph_npz/batch_6/6532.npz
6533,530.15,71,80,6533,graph_npz/batch_6/6533.npz
6534,532.15,80,89,6534,graph_npz/batch_6/6534.npz
6535,534.15,71,80,6535,graph_npz/batch_6/6535.npz
6536,418.15,48,53,6536,graph_npz/batch_6/6536.npz
6537,471.15,60,69,6537,graph_npz/batch_6/6537.npz
6538,487.15,53,60,6538,graph_npz/batch_6/6538.npz
6539,517.15,34,38,6539,graph_npz/batch_6/6539.npz
6540,528.15,62,71,6540,graph_npz/batch_6/6540.npz
6541,496.15,68,78,6541,graph_npz/batch_6/6541.npz
6542,482.15,60,68,6542,graph_npz/batch_6/6542.npz
6543,582.15,60,68,6543,graph_npz/batch_6/6543.npz
6544,544.15,44,50,6544,graph_npz/batch_6/6544.npz
6545,545.35,42,47,6545,graph_npz/batch_6/6545.npz
6546,565.15,38,43,6546,graph_npz/batch_6/6546.npz
6547,453.15,25,27,6547,graph_npz/batch_6/6547.npz
6548,547.15,38,43,6548,graph_npz/batch_6/6548.npz
6549,430.15,31,34,6549,graph_npz/batch_6/6549.npz
6550,476.15,41,46,6550,graph_npz/batch_6/6550.npz
6551,568.15,45,51,6551,graph_npz/batch_6/6551.npz
6552,395.15,32,35,6552,graph_npz/batch_6/6552.npz
6553,465.15,32,35,6553,graph_npz/batch_6/6553.npz
6554,486.15,25,27,6554,graph_npz/batch_6/6554.npz
6555,532.15,46,51,6555,graph_npz/batch_6/6555.npz
6556,524.15,40,44,6556,graph_npz/batch_6/6556.npz
6557,483.15,25,27,6557,graph_npz/batch_6/6557.npz
6558,521.15,76,87,6558,graph_npz/batch_6/6558.npz
6559,437.15,44,49,6559,graph_npz/batch_6/6559.npz
6560,431.15,39,43,6560,graph_npz/batch_6/6560.npz
6561,411.15,38,42,6561,graph_npz/batch_6/6561.npz
6562,472.15,39,43,6562,graph_npz/batch_6/6562.npz
6563,511.15,39,43,6563,graph_npz/batch_6/6563.npz
6564,527.15,52,59,6564,graph_npz/batch_6/6564.npz
6565,465.15,34,37,6565,graph_npz/batch_6/6565.npz
6566,513.15,23,25,6566,graph_npz/batch_6/6566.npz
6567,511.15,18,19,6567,graph_npz/batch_6/6567.npz
6568,554.15,55,61,6568,graph_npz/batch_6/6568.npz
6569,584.15,39,43,6569,graph_npz/batch_6/6569.npz
6570,540.15,49,54,6570,graph_npz/batch_6/6570.npz
6571,555.15,33,36,6571,graph_npz/batch_6/6571.npz
6572,556.15,36,40,6572,graph_npz/batch_6/6572.npz
6573,554.15,47,53,6573,graph_npz/batch_6/6573.npz
6574,566.15,49,55,6574,graph_npz/batch_6/6574.npz
6575,587.15,47,53,6575,graph_npz/batch_6/6575.npz
6576,440.15,58,64,6576,graph_npz/batch_6/6576.npz
6577,563.15,56,63,6577,graph_npz/batch_6/6577.npz
6578,553.15,53,60,6578,graph_npz/batch_6/6578.npz
6579,573.15,53,60,6579,graph_npz/batch_6/6579.npz
6580,553.65,56,63,6580,graph_npz/batch_6/6580.npz
6581,583.15,52,59,6581,graph_npz/batch_6/6581.npz
6582,551.15,58,66,6582,graph_npz/batch_6/6582.npz
6583,563.15,56,63,6583,graph_npz/batch_6/6583.npz
6584,467.15,72,80,6584,graph_npz/batch_6/6584.npz
6585,461.15,73,81,6585,graph_npz/batch_6/6585.npz
6586,441.75,48,51,6586,graph_npz/batch_6/6586.npz
6587,422.05,56,59,6587,graph_npz/batch_6/6587.npz
6588,461.15,42,45,6588,graph_npz/batch_6/6588.npz
6589,479.15,40,43,6589,graph_npz/batch_6/6589.npz
6590,459.15,34,37,6590,graph_npz/batch_6/6590.npz
6591,483.65,36,39,6591,graph_npz/batch_6/6591.npz
6592,475.15,35,38,6592,graph_npz/batch_6/6592.npz
6593,435.0,33,36,6593,graph_npz/batch_6/6593.npz
6594,440.15,54,57,6594,graph_npz/batch_6/6594.npz
6595,436.15,56,59,6595,graph_npz/batch_6/6595.npz
6596,453.15,36,39,6596,graph_npz/batch_6/6596.npz
6597,478.15,36,39,6597,graph_npz/batch_6/6597.npz
6598,503.55,36,39,6598,graph_npz/batch_6/6598.npz
6599,510.25,37,40,6599,graph_npz/batch_6/6599.npz
6600,463.15,37,40,6600,graph_npz/batch_6/6600.npz
6601,436.15,38,41,6601,graph_npz/batch_6/6601.npz
6602,501.15,40,44,6602,graph_npz/batch_6/6602.npz
6603,480.15,39,43,6603,graph_npz/batch_6/6603.npz
6604,473.15,35,38,6604,graph_npz/batch_6/6604.npz
6605,496.15,41,45,6605,graph_npz/batch_6/6605.npz
6606,470.15,39,43,6606,graph_npz/batch_6/6606.npz
6607,520.15,41,46,6607,graph_npz/batch_6/6607.npz
6608,518.15,43,48,6608,graph_npz/batch_6/6608.npz
6609,503.15,39,43,6609,graph_npz/batch_6/6609.npz
6610,504.15,39,43,6610,graph_npz/batch_6/6610.npz
6611,506.15,34,37,6611,graph_npz/batch_6/6611.npz
6612,523.15,31,34,6612,graph_npz/batch_6/6612.npz
6613,563.15,34,38,6613,graph_npz/batch_6/6613.npz
6614,438.15,33,36,6614,graph_npz/batch_6/6614.npz
6615,511.15,22,24,6615,graph_npz/batch_6/6615.npz
6616,498.15,18,19,6616,graph_npz/batch_6/6616.npz
6617,415.15,42,46,6617,graph_npz/batch_6/6617.npz
6618,417.65,43,47,6618,graph_npz/batch_6/6618.npz
6619,484.15,41,46,6619,graph_npz/batch_6/6619.npz
6620,448.15,32,35,6620,graph_npz/batch_6/6620.npz
6621,468.15,67,76,6621,graph_npz/batch_6/6621.npz
6622,483.65,68,77,6622,graph_npz/batch_6/6622.npz
6623,473.15,61,69,6623,graph_npz/batch_6/6623.npz
6624,489.85,41,46,6624,graph_npz/batch_6/6624.npz
6625,597.15,56,64,6625,graph_npz/batch_6/6625.npz
6626,490.15,54,61,6626,graph_npz/batch_6/6626.npz
6627,497.15,71,80,6627,graph_npz/batch_6/6627.npz
6628,503.15,62,70,6628,graph_npz/batch_6/6628.npz
6629,541.15,47,53,6629,graph_npz/batch_6/6629.npz
6630,519.15,48,54,6630,graph_npz/batch_6/6630.npz
6631,493.15,67,76,6631,graph_npz/batch_6/6631.npz
6632,500.15,83,93,6632,graph_npz/batch_6/6632.npz
6633,539.15,84,97,6633,graph_npz/batch_6/6633.npz
6634,530.15,84,97,6634,graph_npz/batch_6/6634.npz
6635,488.15,54,61,6635,graph_npz/batch_6/6635.npz
6636,496.15,54,61,6636,graph_npz/batch_6/6636.npz
6637,473.15,70,79,6637,graph_npz/batch_6/6637.npz
6638,519.15,61,69,6638,graph_npz/batch_6/6638.npz
6639,486.15,63,71,6639,graph_npz/batch_6/6639.npz
6640,451.15,61,69,6640,graph_npz/batch_6/6640.npz
6641,540.15,56,63,6641,graph_npz/batch_6/6641.npz
6642,472.15,68,77,6642,graph_npz/batch_6/6642.npz
6643,490.65,47,53,6643,graph_npz/batch_6/6643.npz
6644,488.15,47,53,6644,graph_npz/batch_6/6644.npz
6645,486.15,61,69,6645,graph_npz/batch_6/6645.npz
6646,501.15,56,63,6646,graph_npz/batch_6/6646.npz
6647,701.15,73,87,6647,graph_npz/batch_6/6647.npz
6648,653.15,61,72,6648,graph_npz/batch_6/6648.npz
6649,607.15,62,73,6649,graph_npz/batch_6/6649.npz
6650,504.15,29,32,6650,graph_npz/batch_6/6650.npz
6651,528.15,38,43,6651,graph_npz/batch_6/6651.npz
6652,593.95,42,48,6652,graph_npz/batch_6/6652.npz
6653,424.65,35,39,6653,graph_npz/batch_6/6653.npz
6654,537.15,56,64,6654,graph_npz/batch_6/6654.npz
6655,599.15,38,43,6655,graph_npz/batch_6/6655.npz
6656,380.15,25,27,6656,graph_npz/batch_6/6656.npz
6657,418.15,31,34,6657,graph_npz/batch_6/6657.npz
6658,450.15,25,27,6658,graph_npz/batch_6/6658.npz
6659,448.15,18,19,6659,graph_npz/batch_6/6659.npz
6660,509.15,67,76,6660,graph_npz/batch_6/6660.npz
6661,508.15,54,61,6661,graph_npz/batch_6/6661.npz
6662,508.15,54,61,6662,graph_npz/batch_6/6662.npz
6663,475.15,61,69,6663,graph_npz/batch_6/6663.npz
6664,500.65,47,53,6664,graph_npz/batch_6/6664.npz
6665,509.15,47,53,6665,graph_npz/batch_6/6665.npz
6666,586.15,38,43,6666,graph_npz/batch_6/6666.npz
6667,550.15,46,51,6667,graph_npz/batch_6/6667.npz
6668,444.15,25,27,6668,graph_npz/batch_6/6668.npz
6669,494.15,18,19,6669,graph_npz/batch_6/6669.npz
6670,418.15,25,27,6670,graph_npz/batch_6/6670.npz
6671,353.15,26,28,6671,graph_npz/batch_6/6671.npz
6672,698.15,38,43,6672,graph_npz/batch_6/6672.npz
6673,623.15,33,37,6673,graph_npz/batch_6/6673.npz
6674,430.15,78,85,6674,graph_npz/batch_6/6674.npz
6675,492.65,11,11,6675,graph_npz/batch_6/6675.npz
6676,505.15,36,40,6676,graph_npz/batch_6/6676.npz
6677,552.15,52,59,6677,graph_npz/batch_6/6677.npz
6678,673.15,31,35,6678,graph_npz/batch_6/6678.npz
6679,632.15,31,35,6679,graph_npz/batch_6/6679.npz
6680,488.15,18,19,6680,graph_npz/batch_6/6680.npz
6681,507.2,45,51,6681,graph_npz/batch_6/6681.npz
6682,448.15,37,41,6682,graph_npz/batch_6/6682.npz
6683,475.15,40,43,6683,graph_npz/batch_6/6683.npz
6684,406.15,31,34,6684,graph_npz/batch_6/6684.npz
6685,527.9,46,53,6685,graph_npz/batch_6/6685.npz
6686,394.15,24,26,6686,graph_npz/batch_6/6686.npz
6687,475.15,17,18,6687,graph_npz/batch_6/6687.npz
6688,467.15,17,18,6688,graph_npz/batch_6/6688.npz
6689,453.15,16,17,6689,graph_npz/batch_6/6689.npz
6690,288.15,13,13,6690,graph_npz/batch_6/6690.npz
6691,568.15,49,55,6691,graph_npz/batch_6/6691.npz
6692,519.15,49,55,6692,graph_npz/batch_6/6692.npz
6693,220.15,25,25,6693,graph_npz/batch_6/6693.npz
6694,294.15,10,10,6694,graph_npz/batch_6/6694.npz
6695,438.15,47,53,6695,graph_npz/batch_6/6695.npz
6696,507.15,28,31,6696,graph_npz/batch_6/6696.npz
6697,548.15,23,26,6697,graph_npz/batch_6/6697.npz
6698,671.15,11,12,6698,graph_npz/batch_6/6698.npz
6699,695.15,54,61,6699,graph_npz/batch_6/6699.npz
6700,533.15,52,57,6700,graph_npz/batch_6/6700.npz
6701,538.15,46,51,6701,graph_npz/batch_6/6701.npz
6702,515.15,37,42,6702,graph_npz/batch_6/6702.npz
6703,619.65,39,43,6703,graph_npz/batch_6/6703.npz
6704,636.15,33,37,6704,graph_npz/batch_6/6704.npz
6705,633.15,30,34,6705,graph_npz/batch_6/6705.npz
6706,503.15,36,42,6706,graph_npz/batch_6/6706.npz
6707,480.15,45,51,6707,graph_npz/batch_6/6707.npz
6708,495.15,41,45,6708,graph_npz/batch_6/6708.npz
6709,507.15,32,36,6709,graph_npz/batch_6/6709.npz
6710,374.15,45,48,6710,graph_npz/batch_6/6710.npz
6711,443.15,87,97,6711,graph_npz/batch_6/6711.npz
6712,396.15,43,46,6712,graph_npz/batch_6/6712.npz
6713,408.15,42,45,6713,graph_npz/batch_6/6713.npz
6714,428.15,41,44,6714,graph_npz/batch_6/6714.npz
6715,438.15,40,43,6715,graph_npz/batch_6/6715.npz
6716,428.15,39,42,6716,graph_npz/batch_6/6716.npz
6717,453.15,38,41,6717,graph_npz/batch_6/6717.npz
6718,463.15,37,40,6718,graph_npz/batch_6/6718.npz
6719,463.15,36,39,6719,graph_npz/batch_6/6719.npz
6720,451.15,57,63,6720,graph_npz/batch_6/6720.npz
6721,483.15,55,60,6721,graph_npz/batch_6/6721.npz
6722,453.15,35,38,6722,graph_npz/batch_6/6722.npz
6723,504.15,53,60,6723,graph_npz/batch_6/6723.npz
6724,481.15,58,65,6724,graph_npz/batch_6/6724.npz
6725,487.15,51,57,6725,graph_npz/batch_6/6725.npz
6726,483.15,58,65,6726,graph_npz/batch_6/6726.npz
6727,497.15,72,79,6727,graph_npz/batch_6/6727.npz
6728,643.15,47,52,6728,graph_npz/batch_6/6728.npz
6729,576.15,50,55,6729,graph_npz/batch_6/6729.npz
6730,601.15,44,49,6730,graph_npz/batch_6/6730.npz
6731,560.15,41,46,6731,graph_npz/batch_6/6731.npz
6732,638.15,47,51,6732,graph_npz/batch_6/6732.npz
6733,594.85,67,73,6733,graph_npz/batch_6/6733.npz
6734,603.15,56,61,6734,graph_npz/batch_6/6734.npz
6735,578.15,80,91,6735,graph_npz/batch_6/6735.npz
6736,602.15,38,42,6736,graph_npz/batch_6/6736.npz
6737,597.15,41,45,6737,graph_npz/batch_6/6737.npz
6738,590.15,42,47,6738,graph_npz/batch_6/6738.npz
6739,583.15,37,41,6739,graph_npz/batch_6/6739.npz
6740,616.15,32,36,6740,graph_npz/batch_6/6740.npz
6741,602.15,34,38,6741,graph_npz/batch_6/6741.npz
6742,536.15,37,41,6742,graph_npz/batch_6/6742.npz
6743,631.15,47,52,6743,graph_npz/batch_6/6743.npz
6744,413.15,91,100,6744,graph_npz/batch_6/6744.npz
6745,536.15,73,80,6745,graph_npz/batch_6/6745.npz
6746,558.15,69,78,6746,graph_npz/batch_6/6746.npz
6747,556.15,65,72,6747,graph_npz/batch_6/6747.npz
6748,551.15,65,72,6748,graph_npz/batch_6/6748.npz
6749,562.15,65,72,6749,graph_npz/batch_6/6749.npz
6750,602.15,47,52,6750,graph_npz/batch_6/6750.npz
6751,609.15,47,52,6751,graph_npz/batch_6/6751.npz
6752,592.15,47,52,6752,graph_npz/batch_6/6752.npz
6753,553.15,55,61,6753,graph_npz/batch_6/6753.npz
6754,593.15,47,52,6754,graph_npz/batch_6/6754.npz
6755,608.15,46,51,6755,graph_npz/batch_6/6755.npz
6756,619.15,44,49,6756,graph_npz/batch_6/6756.npz
6757,670.65,39,45,6757,graph_npz/batch_6/6757.npz
6758,588.25,54,59,6758,graph_npz/batch_6/6758.npz
6759,616.15,45,50,6759,graph_npz/batch_6/6759.npz
6760,578.15,56,62,6760,graph_npz/batch_6/6760.npz
6761,578.15,46,52,6761,graph_npz/batch_6/6761.npz
6762,588.15,43,49,6762,graph_npz/batch_6/6762.npz
6763,625.15,60,68,6763,graph_npz/batch_6/6763.npz
6764,643.15,58,66,6764,graph_npz/batch_6/6764.npz
6765,665.15,52,60,6765,graph_npz/batch_6/6765.npz
6766,661.15,49,57,6766,graph_npz/batch_6/6766.npz
6767,563.15,46,51,6767,graph_npz/batch_6/6767.npz
6768,570.15,46,51,6768,graph_npz/batch_6/6768.npz
6769,592.15,40,45,6769,graph_npz/batch_6/6769.npz
6770,553.15,40,45,6770,graph_npz/batch_6/6770.npz
6771,563.15,63,70,6771,graph_npz/batch_6/6771.npz
6772,626.15,103,119,6772,graph_npz/batch_6/6772.npz
6773,617.15,103,119,6773,graph_npz/batch_6/6773.npz
6774,639.15,43,47,6774,graph_npz/batch_6/6774.npz
6775,643.15,40,44,6775,graph_npz/batch_6/6775.npz
6776,615.15,67,76,6776,graph_npz/batch_6/6776.npz
6777,639.15,38,43,6777,graph_npz/batch_6/6777.npz
6778,614.15,30,34,6778,graph_npz/batch_6/6778.npz
6779,558.15,63,68,6779,graph_npz/batch_6/6779.npz
6780,538.15,69,74,6780,graph_npz/batch_6/6780.npz
6781,545.15,51,56,6781,graph_npz/batch_6/6781.npz
6782,462.15,72,76,6782,graph_npz/batch_6/6782.npz
6783,503.15,63,67,6783,graph_npz/batch_6/6783.npz
6784,499.15,63,67,6784,graph_npz/batch_6/6784.npz
6785,523.15,54,58,6785,graph_npz/batch_6/6785.npz
6786,501.15,60,64,6786,graph_npz/batch_6/6786.npz
6787,535.15,51,55,6787,graph_npz/batch_6/6787.npz
6788,539.15,51,55,6788,graph_npz/batch_6/6788.npz
6789,573.15,42,46,6789,graph_npz/batch_6/6789.npz
6790,527.55,46,52,6790,graph_npz/batch_6/6790.npz
6791,416.15,57,62,6791,graph_npz/batch_6/6791.npz
6792,426.15,48,53,6792,graph_npz/batch_6/6792.npz
6793,440.15,53,58,6793,graph_npz/batch_6/6793.npz
6794,481.15,43,48,6794,graph_npz/batch_6/6794.npz
6795,442.15,51,56,6795,graph_npz/batch_6/6795.npz
6796,510.65,41,46,6796,graph_npz/batch_6/6796.npz
6797,443.15,58,64,6797,graph_npz/batch_6/6797.npz
6798,413.15,58,63,6798,graph_npz/batch_6/6798.npz
6799,439.15,55,60,6799,graph_npz/batch_6/6799.npz
6800,460.65,52,57,6800,graph_npz/batch_6/6800.npz
6801,527.15,49,54,6801,graph_npz/batch_6/6801.npz
6802,544.35,67,74,6802,graph_npz/batch_6/6802.npz
6803,516.95,57,63,6803,graph_npz/batch_6/6803.npz
6804,548.15,51,58,6804,graph_npz/batch_6/6804.npz
6805,526.65,48,55,6805,graph_npz/batch_6/6805.npz
6806,561.15,59,66,6806,graph_npz/batch_6/6806.npz
6807,541.35,51,57,6807,graph_npz/batch_6/6807.npz
6808,481.15,63,71,6808,graph_npz/batch_6/6808.npz
6809,507.15,76,83,6809,graph_npz/batch_6/6809.npz
6810,496.15,67,74,6810,graph_npz/batch_6/6810.npz
6811,602.15,110,127,6811,graph_npz/batch_6/6811.npz
6812,595.15,110,127,6812,graph_npz/batch_6/6812.npz
6813,459.15,61,66,6813,graph_npz/batch_6/6813.npz
6814,451.15,58,63,6814,graph_npz/batch_6/6814.npz
6815,458.15,55,60,6815,graph_npz/batch_6/6815.npz
6816,485.15,49,54,6816,graph_npz/batch_6/6816.npz
